J,h,magnetization_density
2.388,0.878,0.013686
2.388,0.918,0.013986
2.388,0.959,0.014632
2.388,1.000,0.014992
2.449,-1.000,-0.012886
2.449,-0.959,-0.012482
2.449,-0.918,-0.011812
2.449,-0.878,-0.011314
2.449,-0.837,-0.010802
2.449,-0.796,-0.010036
2.449,-0.755,-0.009490
2.449,-0.714,-0.008906
2.449,-0.673,-0.008330
2.449,-0.633,-0.007956
2.449,-0.592,-0.007708
2.449,-0.551,-0.007222
2.449,-0.510,-0.007036
2.449,-0.469,-0.006356
2.449,-0.429,-0.005824
2.449,-0.388,-0.005192
2.449,-0.347,-0.006558
2.449,-0.306,-0.006006
2.449,-0.265,-0.005524
2.449,-0.224,-0.004828
2.449,-0.184,-0.004356
2.449,-0.143,-0.001036
2.449,-0.102,-0.000396
2.449,-0.061,0.000182
2.449,-0.020,0.000892
2.449,0.020,0.001738
2.449,0.061,0.002420
2.449,0.102,0.003292
2.449,0.143,0.000038
2.449,0.184,0.000538
2.449,0.224,0.001016
2.449,0.265,0.001606
2.449,0.306,0.002364
2.449,0.347,0.002758
2.449,0.388,0.005482
2.449,0.429,0.006204
2.449,0.469,0.006808
2.449,0.510,0.006342
2.449,0.551,0.007130
2.449,0.592,0.007828
2.449,0.633,0.008454
2.449,0.673,0.008862
2.449,0.714,0.010616
2.449,0.755,0.011196
2.449,0.796,0.011838
2.449,0.837,0.012168
2.449,0.878,0.012766
2.449,0.918,0.013770
2.449,0.959,0.014142
2.449,1.000,0.012600
2.510,-1.000,-0.015518
2.510,-0.959,-0.014788
2.510,-0.918,-0.014222
2.510,-0.878,-0.013506
2.510,-0.837,-0.012742
2.510,-0.796,-0.012532
2.510,-0.755,-0.012288
2.510,-0.714,-0.011732
2.510,-0.673,-0.011416
2.510,-0.633,-0.009168
2.510,-0.592,-0.008702
2.510,-0.551,-0.007948
2.510,-0.510,-0.007192
2.510,-0.469,-0.007552
2.510,-0.429,-0.007196
2.510,-0.388,-0.006534
2.510,-0.347,-0.006134
2.510,-0.306,-0.005378
2.510,-0.265,-0.005044
2.510,-0.224,-0.004280
2.510,-0.184,-0.003296
2.510,-0.143,-0.002632
2.510,-0.102,-0.002144
2.510,-0.061,-0.001720
2.510,-0.020,-0.001280
2.510,0.020,-0.000774
2.510,0.061,-0.000332
2.510,0.102,0.001690
2.510,0.143,0.002248
2.510,0.184,0.002900
2.510,0.224,0.003352
2.510,0.265,0.003840
2.510,0.306,0.004342
2.510,0.347,0.004874
2.510,0.388,0.004374
2.510,0.429,0.005024
2.510,0.469,0.005474
2.510,0.510,0.005984
2.510,0.551,0.006224
2.510,0.592,0.006700
2.510,0.633,0.007346
2.510,0.673,0.007976
2.510,0.714,0.008410
2.510,0.755,0.008682
2.510,0.796,0.009410
2.510,0.837,0.009678
2.510,0.878,0.010390
2.510,0.918,0.010854
2.510,0.959,0.013676
2.510,1.000,0.014270
2.571,-1.000,-0.014322
2.571,-0.959,-0.013672
2.571,-0.918,-0.011438
2.571,-0.878,-0.010864
2.571,-0.837,-0.010188
2.571,-0.796,-0.009212
2.571,-0.755,-0.010210
2.571,-0.714,-0.009658
2.571,-0.673,-0.009454
2.571,-0.633,-0.008838
2.571,-0.592,-0.008540
2.571,-0.551,-0.008024
2.571,-0.510,-0.006896
2.571,-0.469,-0.005740
2.571,-0.429,-0.005020
2.571,-0.388,-0.004076
2.571,-0.347,-0.003618
2.571,-0.306,-0.003182
2.571,-0.265,-0.002778
2.571,-0.224,-0.005104
2.571,-0.184,-0.004898
2.571,-0.143,-0.004208
2.571,-0.102,-0.003650
2.571,-0.061,-0.002944
2.571,-0.020,-0.001544
2.571,0.020,-0.001000
2.571,0.061,-0.000250
2.571,0.102,0.002716
2.571,0.143,0.003642
2.571,0.184,0.004110
2.571,0.224,0.004580
2.571,0.265,0.005198
2.571,0.306,0.005994
2.571,0.347,0.005708
2.571,0.388,0.006334
2.571,0.429,0.007112
2.571,0.469,0.007722
2.571,0.510,0.008208
2.571,0.551,0.008692
2.571,0.592,0.009122
2.571,0.633,0.010694
2.571,0.673,0.011268
2.571,0.714,0.011826
2.571,0.755,0.012612
2.571,0.796,0.013450
2.571,0.837,0.012706
2.571,0.878,0.013114
2.571,0.918,0.013750
2.571,0.959,0.014514
2.571,1.000,0.013220
2.633,-1.000,-0.014902
2.633,-0.959,-0.014324
2.633,-0.918,-0.013770
2.633,-0.878,-0.013262
2.633,-0.837,-0.011636
2.633,-0.796,-0.011038
2.633,-0.755,-0.010586
2.633,-0.714,-0.009838
2.633,-0.673,-0.009342
2.633,-0.633,-0.008920
2.633,-0.592,-0.008446
2.633,-0.551,-0.009328
2.633,-0.510,-0.008974
2.633,-0.469,-0.008286
2.633,-0.429,-0.007678
2.633,-0.388,-0.007252
2.633,-0.347,-0.006704
2.633,-0.306,-0.005568
2.633,-0.265,-0.005218
2.633,-0.224,-0.004666
2.633,-0.184,-0.002842
2.633,-0.143,-0.002364
2.633,-0.102,-0.001868
2.633,-0.061,-0.001364
2.633,-0.020,-0.000850
2.633,0.020,0.000520
2.633,0.061,0.001062
2.633,0.102,0.001574
2.633,0.143,0.001978
2.633,0.184,0.002884
2.633,0.224,0.003372
2.633,0.265,0.004052
2.633,0.306,0.004190
2.633,0.347,0.004608
2.633,0.388,0.005244
2.633,0.429,0.005946
2.633,0.469,0.006468
2.633,0.510,0.007016
2.633,0.551,0.009900
2.633,0.592,0.010516
2.633,0.633,0.011088
2.633,0.673,0.011404
2.633,0.714,0.010402
2.633,0.755,0.010914
2.633,0.796,0.011378
2.633,0.837,0.011962
2.633,0.878,0.011868
2.633,0.918,0.012862
2.633,0.959,0.013658
2.633,1.000,0.014206
2.694,-1.000,-0.014850
2.694,-0.959,-0.014326
2.694,-0.918,-0.013682
2.694,-0.878,-0.013258
2.694,-0.837,-0.012636
2.694,-0.796,-0.011964
2.694,-0.755,-0.011592
2.694,-0.714,-0.010870
2.694,-0.673,-0.010140
2.694,-0.633,-0.009538
2.694,-0.592,-0.007950
2.694,-0.551,-0.007310
2.694,-0.510,-0.006636
2.694,-0.469,-0.008178
2.694,-0.429,-0.007850
2.694,-0.388,-0.007324
2.694,-0.347,-0.007100
2.694,-0.306,-0.005218
2.694,-0.265,-0.004848
2.694,-0.224,-0.004184
2.694,-0.184,-0.003704
2.694,-0.143,-0.002988
2.694,-0.102,-0.002192
2.694,-0.061,-0.001660
2.694,-0.020,0.000598
2.694,0.020,0.001232
2.694,0.061,0.002106
2.694,0.102,0.002594
2.694,0.143,0.003022
2.694,0.184,0.003296
2.694,0.224,0.003958
2.694,0.265,0.003686
2.694,0.306,0.004338
2.694,0.347,0.004882
2.694,0.388,0.005146
2.694,0.429,0.005060
2.694,0.469,0.005884
2.694,0.510,0.006350
2.694,0.551,0.006850
2.694,0.592,0.009294
2.694,0.633,0.009644
2.694,0.673,0.009946
2.694,0.714,0.010330
2.694,0.755,0.010878
2.694,0.796,0.011870
2.694,0.837,0.012418
2.694,0.878,0.013080
2.694,0.918,0.014160
2.694,0.959,0.014652
2.694,1.000,0.015150
2.755,-1.000,-0.014362
2.755,-0.959,-0.013852
2.755,-0.918,-0.013510
2.755,-0.878,-0.013038
2.755,-0.837,-0.012458
2.755,-0.796,-0.011894
2.755,-0.755,-0.011132
2.755,-0.714,-0.010336
2.755,-0.673,-0.009534
2.755,-0.633,-0.008858
2.755,-0.592,-0.006976
2.755,-0.551,-0.006288
2.755,-0.510,-0.005734
2.755,-0.469,-0.005054
2.755,-0.429,-0.004410
2.755,-0.388,-0.003850
2.755,-0.347,-0.004158
2.755,-0.306,-0.003816
2.755,-0.265,-0.003294
2.755,-0.224,-0.002642
2.755,-0.184,-0.001932
2.755,-0.143,-0.001236
2.755,-0.102,-0.000756
2.755,-0.061,-0.001152
2.755,-0.020,-0.000748
2.755,0.020,0.000050
2.755,0.061,0.000788
2.755,0.102,0.001704
2.755,0.143,0.002456
2.755,0.184,0.003258
2.755,0.224,0.003844
2.755,0.265,0.004624
2.755,0.306,0.004022
2.755,0.347,0.004800
2.755,0.388,0.005218
2.755,0.429,0.006010
2.755,0.469,0.006782
2.755,0.510,0.009242
2.755,0.551,0.009988
2.755,0.592,0.010602
2.755,0.633,0.011224
2.755,0.673,0.011454
2.755,0.714,0.011938
2.755,0.755,0.012292
2.755,0.796,0.012422
2.755,0.837,0.012902
2.755,0.878,0.013468
2.755,0.918,0.014072
2.755,0.959,0.014656
2.755,1.000,0.014958
2.816,-1.000,-0.014606
2.816,-0.959,-0.014214
2.816,-0.918,-0.013664
2.816,-0.878,-0.011316
2.816,-0.837,-0.010870
2.816,-0.796,-0.010364
2.816,-0.755,-0.009694
2.816,-0.714,-0.009052
2.816,-0.673,-0.010178
2.816,-0.633,-0.009604
2.816,-0.592,-0.009006
2.816,-0.551,-0.008536
2.816,-0.510,-0.007944
2.816,-0.469,-0.007566
2.816,-0.429,-0.006934
2.816,-0.388,-0.006424
2.816,-0.347,-0.005840
2.816,-0.306,-0.005086
2.816,-0.265,-0.004558
2.816,-0.224,-0.003946
2.816,-0.184,-0.003016
2.816,-0.143,-0.002712
2.816,-0.102,-0.002140
2.816,-0.061,-0.001496
2.816,-0.020,-0.001102
2.816,0.020,-0.000682
2.816,0.061,-0.000328
2.816,0.102,0.000122
2.816,0.143,0.001146
2.816,0.184,0.006312
2.816,0.224,0.006956
2.816,0.265,0.007484
2.816,0.306,0.007806
2.816,0.347,0.008234
2.816,0.388,0.008788
2.816,0.429,0.009020
2.816,0.469,0.007078
2.816,0.510,0.007518
2.816,0.551,0.008012
2.816,0.592,0.008748
2.816,0.633,0.009132
2.816,0.673,0.009626
2.816,0.714,0.009046
2.816,0.755,0.009502
2.816,0.796,0.010244
2.816,0.837,0.010754
2.816,0.878,0.012858
2.816,0.918,0.013384
2.816,0.959,0.013722
2.816,1.000,0.014380
2.878,-1.000,-0.017384
2.878,-0.959,-0.016970
2.878,-0.918,-0.016532
2.878,-0.878,-0.015952
2.878,-0.837,-0.015570
2.878,-0.796,-0.015028
2.878,-0.755,-0.014172
2.878,-0.714,-0.011852
2.878,-0.673,-0.011278
2.878,-0.633,-0.010628
2.878,-0.592,-0.010040
2.878,-0.551,-0.009380
2.878,-0.510,-0.008670
2.878,-0.469,-0.008034
2.878,-0.429,-0.007402
2.878,-0.388,-0.006936
2.878,-0.347,-0.006336
2.878,-0.306,-0.005484
2.878,-0.265,-0.002052
2.878,-0.224,-0.001476
2.878,-0.184,-0.000868
2.878,-0.143,-0.002784
2.878,-0.102,-0.001876
2.878,-0.061,-0.001268
2.878,-0.020,-0.001020
2.878,0.020,-0.000074
2.878,0.061,0.000532
2.878,0.102,0.000730
2.878,0.143,0.003408
2.878,0.184,0.004010
2.878,0.224,0.004636
2.878,0.265,0.005328
2.878,0.306,0.005934
2.878,0.347,0.006328
2.878,0.388,0.007140
2.878,0.429,0.006208
2.878,0.469,0.006836
2.878,0.510,0.007286
2.878,0.551,0.007922
2.878,0.592,0.008324
2.878,0.633,0.008664
2.878,0.673,0.009022
2.878,0.714,0.009866
2.878,0.755,0.012136
2.878,0.796,0.012932
2.878,0.837,0.013388
2.878,0.878,0.013962
2.878,0.918,0.014606
2.878,0.959,0.015126
2.878,1.000,0.014008
2.939,-1.000,-0.015516
2.939,-0.959,-0.015050
2.939,-0.918,-0.014266
2.939,-0.878,-0.013788
2.939,-0.837,-0.013504
2.939,-0.796,-0.012802
2.939,-0.755,-0.011952
2.939,-0.714,-0.011346
2.939,-0.673,-0.010796
2.939,-0.633,-0.010036
2.939,-0.592,-0.009462
2.939,-0.551,-0.007036
2.939,-0.510,-0.006320
2.939,-0.469,-0.005608
2.939,-0.429,-0.006824
2.939,-0.388,-0.006188
2.939,-0.347,-0.005606
2.939,-0.306,-0.005120
2.939,-0.265,-0.004396
2.939,-0.224,-0.003614
2.939,-0.184,-0.002774
2.939,-0.143,-0.002184
2.939,-0.102,-0.001582
2.939,-0.061,-0.001084
2.939,-0.020,-0.000532
2.939,0.020,0.000262
2.939,0.061,0.001044
2.939,0.102,0.003254
2.939,0.143,0.004098
2.939,0.184,0.004674
2.939,0.224,0.005328
2.939,0.265,0.005472
2.939,0.306,0.005294
2.939,0.347,0.006084
2.939,0.388,0.006806
2.939,0.429,0.007622
2.939,0.469,0.008684
2.939,0.510,0.008994
2.939,0.551,0.009488
2.939,0.592,0.010336
2.939,0.633,0.011080
2.939,0.673,0.010128
2.939,0.714,0.010544
2.939,0.755,0.011280
2.939,0.796,0.011776
2.939,0.837,0.012514
2.939,0.878,0.012970
2.939,0.918,0.013796
2.939,0.959,0.014906
2.939,1.000,0.015534
3.000,-1.000,-0.013728
3.000,-0.959,-0.013060
3.000,-0.918,-0.012642
3.000,-0.878,-0.011874
3.000,-0.837,-0.013118
3.000,-0.796,-0.012360
3.000,-0.755,-0.011952
3.000,-0.714,-0.011674
3.000,-0.673,-0.011034
3.000,-0.633,-0.010236
3.000,-0.592,-0.009654
3.000,-0.551,-0.009142
3.000,-0.510,-0.008384
3.000,-0.469,-0.007794
3.000,-0.429,-0.007386
3.000,-0.388,-0.006494
3.000,-0.347,-0.005890
3.000,-0.306,-0.005242
3.000,-0.265,-0.004534
3.000,-0.224,-0.002004
3.000,-0.184,-0.001348
3.000,-0.143,-0.000840
3.000,-0.102,0.000102
3.000,-0.061,0.000794
3.000,-0.020,0.001202
3.000,0.020,-0.000400
3.000,0.061,0.000362
3.000,0.102,0.001046
3.000,0.143,0.001658
3.000,0.184,0.003010
3.000,0.224,0.003616
3.000,0.265,0.003834
3.000,0.306,0.004376
3.000,0.347,0.007366
3.000,0.388,0.007896
3.000,0.429,0.008484
3.000,0.469,0.009162
3.000,0.510,0.010020
3.000,0.551,0.010306
3.000,0.592,0.011212
3.000,0.633,0.010460
3.000,0.673,0.010984
3.000,0.714,0.011384
3.000,0.755,0.011596
3.000,0.796,0.012200
3.000,0.837,0.012868
3.000,0.878,0.013462
3.000,0.918,0.012780
3.000,0.959,0.013202
3.000,1.000,0.014080
