J,h,magnetization_density
1.616,2.929,1.000000
1.616,2.980,1.000000
1.616,3.030,1.000000
1.616,3.081,1.000000
1.616,3.131,1.000000
1.616,3.182,1.000000
1.616,3.232,1.000000
1.616,3.283,1.000000
1.616,3.333,1.000000
1.616,3.384,1.000000
1.616,3.434,1.000000
1.616,3.485,1.000000
1.616,3.535,1.000000
1.616,3.586,1.000000
1.616,3.636,1.000000
1.616,3.687,1.000000
1.616,3.737,1.000000
1.616,3.788,1.000000
1.616,3.838,1.000000
1.616,3.889,1.000000
1.616,3.939,1.000000
1.616,3.990,1.000000
1.616,4.040,1.000000
1.616,4.091,1.000000
1.616,4.141,1.000000
1.616,4.192,1.000000
1.616,4.242,1.000000
1.616,4.293,1.000000
1.616,4.343,1.000000
1.616,4.394,1.000000
1.616,4.444,1.000000
1.616,4.495,1.000000
1.616,4.545,1.000000
1.616,4.596,1.000000
1.616,4.646,1.000000
1.616,4.697,1.000000
1.616,4.747,1.000000
1.616,4.798,1.000000
1.616,4.848,1.000000
1.616,4.899,1.000000
1.616,4.949,1.000000
1.616,5.000,1.000000
1.667,0.000,-1.000000
1.667,0.051,-1.000000
1.667,0.101,-1.000000
1.667,0.152,-0.999992
1.667,0.202,-0.999992
1.667,0.253,-0.999992
1.667,0.303,-0.999992
1.667,0.354,-0.999992
1.667,0.404,-0.999992
1.667,0.455,-0.999992
1.667,0.505,-0.999992
1.667,0.556,-0.999992
1.667,0.606,-0.999992
1.667,0.657,-0.999992
1.667,0.707,-0.999992
1.667,0.758,-0.999992
1.667,0.808,-0.999992
1.667,0.859,-0.999992
1.667,0.909,-0.999984
1.667,0.960,-0.999984
1.667,1.010,-0.999984
1.667,1.061,-0.999968
1.667,1.111,-0.999968
1.667,1.162,-0.999968
1.667,1.212,-0.999968
1.667,1.263,-0.999968
1.667,1.313,-0.999968
1.667,1.364,-0.999960
1.667,1.414,-0.999952
1.667,1.465,-0.999944
1.667,1.515,-0.999936
1.667,1.566,-0.999920
1.667,1.616,-0.999904
1.667,1.667,-0.999904
1.667,1.717,-0.999904
1.667,1.768,-0.999896
1.667,1.818,-0.999672
1.667,1.869,-0.999640
1.667,1.919,-0.991224
1.667,1.970,-0.984504
1.667,2.020,-0.968496
1.667,2.071,-0.953192
1.667,2.121,-0.915640
1.667,2.172,-0.836872
1.667,2.222,-0.691176
1.667,2.273,-0.492600
1.667,2.323,-0.326360
1.667,2.374,-0.014872
1.667,2.424,0.343856
1.667,2.475,0.652768
1.667,2.525,0.853880
1.667,2.576,0.967288
1.667,2.626,0.998608
1.667,2.677,1.000000
1.667,2.727,1.000000
1.667,2.778,1.000000
1.667,2.828,1.000000
1.667,2.879,1.000000
1.667,2.929,1.000000
1.667,2.980,1.000000
1.667,3.030,1.000000
1.667,3.081,1.000000
1.667,3.131,1.000000
1.667,3.182,1.000000
1.667,3.232,1.000000
1.667,3.283,1.000000
1.667,3.333,1.000000
1.667,3.384,1.000000
1.667,3.434,1.000000
1.667,3.485,1.000000
1.667,3.535,1.000000
1.667,3.586,1.000000
1.667,3.636,1.000000
1.667,3.687,1.000000
1.667,3.737,1.000000
1.667,3.788,1.000000
1.667,3.838,1.000000
1.667,3.889,1.000000
1.667,3.939,1.000000
1.667,3.990,1.000000
1.667,4.040,1.000000
1.667,4.091,1.000000
1.667,4.141,1.000000
1.667,4.192,1.000000
1.667,4.242,1.000000
1.667,4.293,1.000000
1.667,4.343,1.000000
1.667,4.394,1.000000
1.667,4.444,1.000000
1.667,4.495,1.000000
1.667,4.545,1.000000
1.667,4.596,1.000000
1.667,4.646,1.000000
1.667,4.697,1.000000
1.667,4.747,1.000000
1.667,4.798,1.000000
1.667,4.848,1.000000
1.667,4.899,1.000000
1.667,4.949,1.000000
1.667,5.000,1.000000
1.717,0.000,-1.000000
1.717,0.051,-1.000000
1.717,0.101,-1.000000
1.717,0.152,-1.000000
1.717,0.202,-1.000000
1.717,0.253,-1.000000
1.717,0.303,-1.000000
1.717,0.354,-0.999992
1.717,0.404,-0.999992
1.717,0.455,-0.999992
1.717,0.505,-0.999992
1.717,0.556,-0.999992
1.717,0.606,-0.999992
1.717,0.657,-0.999992
1.717,0.707,-0.999992
1.717,0.758,-0.999992
1.717,0.808,-0.999992
1.717,0.859,-0.999992
1.717,0.909,-0.999992
1.717,0.960,-0.999992
1.717,1.010,-0.999992
1.717,1.061,-0.999992
1.717,1.111,-0.999984
1.717,1.162,-0.999984
1.717,1.212,-0.999984
1.717,1.263,-0.999968
1.717,1.313,-0.999968
1.717,1.364,-0.999968
1.717,1.414,-0.999968
1.717,1.465,-0.999968
1.717,1.515,-0.999968
1.717,1.566,-0.999960
1.717,1.616,-0.999952
1.717,1.667,-0.999944
1.717,1.717,-0.999936
1.717,1.768,-0.999920
1.717,1.818,-0.999904
1.717,1.869,-0.999904
1.717,1.919,-0.999696
1.717,1.970,-0.999680
1.717,2.020,-0.997568
1.717,2.071,-0.992656
1.717,2.121,-0.964608
1.717,2.172,-0.954272
1.717,2.222,-0.930208
1.717,2.273,-0.867336
1.717,2.323,-0.737952
1.717,2.374,-0.599104
1.717,2.424,-0.418168
1.717,2.475,-0.107384
1.717,2.525,0.199568
1.717,2.576,0.524536
1.717,2.626,0.786584
1.717,2.677,0.943408
1.717,2.727,0.995288
1.717,2.778,0.999824
1.717,2.828,1.000000
1.717,2.879,1.000000
1.717,2.929,1.000000
1.717,2.980,1.000000
1.717,3.030,1.000000
1.717,3.081,1.000000
1.717,3.131,1.000000
1.717,3.182,1.000000
1.717,3.232,1.000000
1.717,3.283,1.000000
1.717,3.333,1.000000
1.717,3.384,1.000000
1.717,3.434,1.000000
1.717,3.485,1.000000
1.717,3.535,1.000000
1.717,3.586,1.000000
1.717,3.636,1.000000
1.717,3.687,1.000000
1.717,3.737,1.000000
1.717,3.788,1.000000
1.717,3.838,1.000000
1.717,3.889,1.000000
1.717,3.939,1.000000
1.717,3.990,1.000000
1.717,4.040,1.000000
1.717,4.091,1.000000
1.717,4.141,1.000000
1.717,4.192,1.000000
1.717,4.242,1.000000
1.717,4.293,1.000000
1.717,4.343,1.000000
1.717,4.394,1.000000
1.717,4.444,1.000000
1.717,4.495,1.000000
1.717,4.545,1.000000
1.717,4.596,1.000000
1.717,4.646,1.000000
1.717,4.697,1.000000
1.717,4.747,1.000000
1.717,4.798,1.000000
1.717,4.848,1.000000
1.717,4.899,1.000000
1.717,4.949,1.000000
1.717,5.000,1.000000
1.768,0.000,-1.000000
1.768,0.051,-1.000000
1.768,0.101,-1.000000
1.768,0.152,-1.000000
1.768,0.202,-1.000000
1.768,0.253,-1.000000
1.768,0.303,-1.000000
1.768,0.354,-1.000000
1.768,0.404,-1.000000
1.768,0.455,-1.000000
1.768,0.505,-1.000000
1.768,0.556,-0.999992
1.768,0.606,-0.999992
1.768,0.657,-0.999992
1.768,0.707,-0.999992
1.768,0.758,-0.999992
1.768,0.808,-0.999992
1.768,0.859,-0.999992
1.768,0.909,-0.999992
1.768,0.960,-0.999992
1.768,1.010,-0.999992
1.768,1.061,-0.999992
1.768,1.111,-0.999992
1.768,1.162,-0.999992
1.768,1.212,-0.999992
1.768,1.263,-0.999992
1.768,1.313,-0.999984
1.768,1.364,-0.999984
1.768,1.414,-0.999984
1.768,1.465,-0.999968
1.768,1.515,-0.999968
1.768,1.566,-0.999968
1.768,1.616,-0.999968
1.768,1.667,-0.999968
1.768,1.717,-0.999968
1.768,1.768,-0.999960
1.768,1.818,-0.999952
1.768,1.869,-0.999944
1.768,1.919,-0.999936
1.768,1.970,-0.999920
1.768,2.020,-0.999696
1.768,2.071,-0.999688
1.768,2.121,-0.995896
1.768,2.172,-0.989280
1.768,2.222,-0.975096
1.768,2.273,-0.966112
1.768,2.323,-0.937904
1.768,2.374,-0.899928
1.768,2.424,-0.804944
1.768,2.475,-0.677144
1.768,2.525,-0.504576
1.768,2.576,-0.262560
1.768,2.626,0.067920
1.768,2.677,0.414312
1.768,2.727,0.682352
1.768,2.778,0.898488
1.768,2.828,0.978528
1.768,2.879,0.996544
1.768,2.929,0.999976
1.768,2.980,1.000000
1.768,3.030,1.000000
1.768,3.081,1.000000
1.768,3.131,1.000000
1.768,3.182,1.000000
1.768,3.232,1.000000
1.768,3.283,1.000000
1.768,3.333,1.000000
1.768,3.384,1.000000
1.768,3.434,1.000000
1.768,3.485,1.000000
1.768,3.535,1.000000
1.768,3.586,1.000000
1.768,3.636,1.000000
1.768,3.687,1.000000
1.768,3.737,1.000000
1.768,3.788,1.000000
1.768,3.838,1.000000
1.768,3.889,1.000000
1.768,3.939,1.000000
1.768,3.990,1.000000
1.768,4.040,1.000000
1.768,4.091,1.000000
1.768,4.141,1.000000
1.768,4.192,1.000000
1.768,4.242,1.000000
1.768,4.293,1.000000
1.768,4.343,1.000000
1.768,4.394,1.000000
1.768,4.444,1.000000
1.768,4.495,1.000000
1.768,4.545,1.000000
1.768,4.596,1.000000
1.768,4.646,1.000000
1.768,4.697,1.000000
1.768,4.747,1.000000
1.768,4.798,1.000000
1.768,4.848,1.000000
1.768,4.899,1.000000
1.768,4.949,1.000000
1.768,5.000,1.000000
1.818,0.000,-1.000000
1.818,0.051,-1.000000
1.818,0.101,-1.000000
1.818,0.152,-1.000000
1.818,0.202,-1.000000
1.818,0.253,-1.000000
1.818,0.303,-1.000000
1.818,0.354,-1.000000
1.818,0.404,-1.000000
1.818,0.455,-1.000000
1.818,0.505,-1.000000
1.818,0.556,-1.000000
1.818,0.606,-1.000000
1.818,0.657,-1.000000
1.818,0.707,-1.000000
1.818,0.758,-0.999992
1.818,0.808,-0.999992
1.818,0.859,-0.999992
1.818,0.909,-0.999992
1.818,0.960,-0.999992
1.818,1.010,-0.999992
1.818,1.061,-0.999992
1.818,1.111,-0.999992
1.818,1.162,-0.999992
1.818,1.212,-0.999992
1.818,1.263,-0.999992
1.818,1.313,-0.999992
1.818,1.364,-0.999992
1.818,1.414,-0.999992
1.818,1.465,-0.999992
1.818,1.515,-0.999984
1.818,1.566,-0.999984
1.818,1.616,-0.999984
1.818,1.667,-0.999968
1.818,1.717,-0.999968
1.818,1.768,-0.999968
1.818,1.818,-0.999968
1.818,1.869,-0.999968
1.818,1.919,-0.999968
1.818,1.970,-0.999960
1.818,2.020,-0.999952
1.818,2.071,-0.999944
1.818,2.121,-0.998768
1.818,2.172,-0.998048
1.818,2.222,-0.996016
1.818,2.273,-0.989408
1.818,2.323,-0.975120
1.818,2.374,-0.968408
1.818,2.424,-0.954168
1.818,2.475,-0.924048
1.818,2.525,-0.877536
1.818,2.576,-0.777200
1.818,2.626,-0.609024
1.818,2.677,-0.373176
1.818,2.727,-0.054736
1.818,2.778,0.233072
1.818,2.828,0.571736
1.818,2.879,0.825560
1.818,2.929,0.940424
1.818,2.980,0.991912
1.818,3.030,0.999816
1.818,3.081,1.000000
1.818,3.131,1.000000
1.818,3.182,1.000000
1.818,3.232,1.000000
1.818,3.283,1.000000
1.818,3.333,1.000000
1.818,3.384,1.000000
1.818,3.434,1.000000
1.818,3.485,1.000000
1.818,3.535,1.000000
1.818,3.586,1.000000
1.818,3.636,1.000000
1.818,3.687,1.000000
1.818,3.737,1.000000
1.818,3.788,1.000000
1.818,3.838,1.000000
1.818,3.889,1.000000
1.818,3.939,1.000000
1.818,3.990,1.000000
1.818,4.040,1.000000
1.818,4.091,1.000000
1.818,4.141,1.000000
1.818,4.192,1.000000
1.818,4.242,1.000000
1.818,4.293,1.000000
1.818,4.343,1.000000
1.818,4.394,1.000000
1.818,4.444,1.000000
1.818,4.495,1.000000
1.818,4.545,1.000000
1.818,4.596,1.000000
1.818,4.646,1.000000
1.818,4.697,1.000000
1.818,4.747,1.000000
1.818,4.798,1.000000
1.818,4.848,1.000000
1.818,4.899,1.000000
1.818,4.949,1.000000
1.818,5.000,1.000000
1.869,0.000,-1.000000
1.869,0.051,-1.000000
1.869,0.101,-1.000000
1.869,0.152,-1.000000
1.869,0.202,-1.000000
1.869,0.253,-1.000000
1.869,0.303,-1.000000
1.869,0.354,-1.000000
1.869,0.404,-1.000000
1.869,0.455,-1.000000
1.869,0.505,-1.000000
1.869,0.556,-1.000000
1.869,0.606,-1.000000
1.869,0.657,-1.000000
1.869,0.707,-1.000000
1.869,0.758,-1.000000
1.869,0.808,-1.000000
1.869,0.859,-1.000000
1.869,0.909,-1.000000
1.869,0.960,-0.999992
1.869,1.010,-0.999992
1.869,1.061,-0.999992
1.869,1.111,-0.999992
1.869,1.162,-0.999992
1.869,1.212,-0.999992
1.869,1.263,-0.999992
1.869,1.313,-0.999992
1.869,1.364,-0.999992
1.869,1.414,-0.999992
1.869,1.465,-0.999992
1.869,1.515,-0.999992
1.869,1.566,-0.999992
1.869,1.616,-0.999992
1.869,1.667,-0.999992
1.869,1.717,-0.999984
1.869,1.768,-0.999984
1.869,1.818,-0.999984
1.869,1.869,-0.999968
1.869,1.919,-0.999968
1.869,1.970,-0.999968
1.869,2.020,-0.999968
1.869,2.071,-0.999968
1.869,2.121,-0.999176
1.869,2.172,-0.999016
1.869,2.222,-0.998992
1.869,2.273,-0.998288
1.869,2.323,-0.998024
1.869,2.374,-0.989424
1.869,2.424,-0.977912
1.869,2.475,-0.968536
1.869,2.525,-0.954192
1.869,2.576,-0.927624
1.869,2.626,-0.895920
1.869,2.677,-0.812936
1.869,2.727,-0.714584
1.869,2.778,-0.538272
1.869,2.828,-0.250760
1.869,2.879,0.100848
1.869,2.929,0.454120
1.869,2.980,0.726864
1.869,3.030,0.900864
1.869,3.081,0.974456
1.869,3.131,0.993048
1.869,3.182,1.000000
1.869,3.232,1.000000
1.869,3.283,1.000000
1.869,3.333,1.000000
1.869,3.384,1.000000
1.869,3.434,1.000000
1.869,3.485,1.000000
1.869,3.535,1.000000
1.869,3.586,1.000000
1.869,3.636,1.000000
1.869,3.687,1.000000
1.869,3.737,1.000000
1.869,3.788,1.000000
1.869,3.838,1.000000
1.869,3.889,1.000000
1.869,3.939,1.000000
1.869,3.990,1.000000
1.869,4.040,1.000000
1.869,4.091,1.000000
1.869,4.141,1.000000
1.869,4.192,1.000000
1.869,4.242,1.000000
1.869,4.293,1.000000
1.869,4.343,1.000000
1.869,4.394,1.000000
1.869,4.444,1.000000
1.869,4.495,1.000000
1.869,4.545,1.000000
1.869,4.596,1.000000
1.869,4.646,1.000000
1.869,4.697,1.000000
1.869,4.747,1.000000
1.869,4.798,1.000000
1.869,4.848,1.000000
1.869,4.899,1.000000
1.869,4.949,1.000000
1.869,5.000,1.000000
1.919,0.000,-1.000000
1.919,0.051,-1.000000
1.919,0.101,-1.000000
1.919,0.152,-1.000000
1.919,0.202,-1.000000
1.919,0.253,-1.000000
1.919,0.303,-1.000000
1.919,0.354,-1.000000
1.919,0.404,-1.000000
1.919,0.455,-0.999992
1.919,0.505,-0.999992
1.919,0.556,-0.999992
1.919,0.606,-0.999992
1.919,0.657,-0.999992
1.919,0.707,-0.999992
1.919,0.758,-0.999992
1.919,0.808,-0.999992
1.919,0.859,-0.999992
1.919,0.909,-0.999992
1.919,0.960,-0.999992
1.919,1.010,-0.999992
1.919,1.061,-0.999992
1.919,1.111,-0.999992
1.919,1.162,-0.999992
1.919,1.212,-0.999992
1.919,1.263,-0.999992
1.919,1.313,-0.999992
1.919,1.364,-0.999992
1.919,1.414,-0.999992
1.919,1.465,-0.999992
1.919,1.515,-0.999984
1.919,1.566,-0.999984
1.919,1.616,-0.999984
1.919,1.667,-0.999984
1.919,1.717,-0.999984
1.919,1.768,-0.999984
1.919,1.818,-0.999984
1.919,1.869,-0.999984
1.919,1.919,-0.999968
1.919,1.970,-0.999952
1.919,2.020,-0.999952
1.919,2.071,-0.999952
1.919,2.121,-0.999936
1.919,2.172,-0.999928
1.919,2.222,-0.999928
1.919,2.273,-0.999864
1.919,2.323,-0.996456
1.919,2.374,-0.994968
1.919,2.424,-0.991792
1.919,2.475,-0.988728
1.919,2.525,-0.987184
1.919,2.576,-0.971288
1.919,2.626,-0.952464
1.919,2.677,-0.936280
1.919,2.727,-0.909384
1.919,2.778,-0.829120
1.919,2.828,-0.737344
1.919,2.879,-0.610248
1.919,2.929,-0.480656
1.919,2.980,-0.220200
1.919,3.030,0.112576
1.919,3.081,0.446592
1.919,3.131,0.753104
1.919,3.182,0.925352
1.919,3.232,0.994808
1.919,3.283,0.998248
1.919,3.333,1.000000
1.919,3.384,1.000000
1.919,3.434,1.000000
1.919,3.485,1.000000
1.919,3.535,1.000000
1.919,3.586,1.000000
1.919,3.636,1.000000
1.919,3.687,1.000000
1.919,3.737,1.000000
1.919,3.788,1.000000
1.919,3.838,1.000000
1.919,3.889,1.000000
1.919,3.939,1.000000
1.919,3.990,1.000000
1.919,4.040,1.000000
1.919,4.091,1.000000
1.919,4.141,1.000000
1.919,4.192,1.000000
1.919,4.242,1.000000
1.919,4.293,1.000000
1.919,4.343,1.000000
1.919,4.394,1.000000
1.919,4.444,1.000000
1.919,4.495,1.000000
1.919,4.545,1.000000
1.919,4.596,1.000000
1.919,4.646,1.000000
1.919,4.697,1.000000
1.919,4.747,1.000000
1.919,4.798,1.000000
1.919,4.848,1.000000
1.919,4.899,1.000000
1.919,4.949,1.000000
1.919,5.000,1.000000
1.970,0.000,-1.000000
1.970,0.051,-1.000000
1.970,0.101,-1.000000
1.970,0.152,-1.000000
1.970,0.202,-1.000000
1.970,0.253,-1.000000
1.970,0.303,-1.000000
1.970,0.354,-1.000000
1.970,0.404,-1.000000
1.970,0.455,-1.000000
1.970,0.505,-1.000000
1.970,0.556,-1.000000
1.970,0.606,-1.000000
1.970,0.657,-0.999992
1.970,0.707,-0.999992
1.970,0.758,-0.999992
1.970,0.808,-0.999992
1.970,0.859,-0.999992
1.970,0.909,-0.999992
1.970,0.960,-0.999992
1.970,1.010,-0.999992
1.970,1.061,-0.999992
1.970,1.111,-0.999992
1.970,1.162,-0.999992
1.970,1.212,-0.999992
1.970,1.263,-0.999992
1.970,1.313,-0.999992
1.970,1.364,-0.999992
1.970,1.414,-0.999992
1.970,1.465,-0.999992
1.970,1.515,-0.999992
1.970,1.566,-0.999992
1.970,1.616,-0.999992
1.970,1.667,-0.999992
1.970,1.717,-0.999984
1.970,1.768,-0.999984
1.970,1.818,-0.999984
1.970,1.869,-0.999984
1.970,1.919,-0.999984
1.970,1.970,-0.999984
1.970,2.020,-0.999984
1.970,2.071,-0.999984
1.970,2.121,-0.999968
1.970,2.172,-0.999952
1.970,2.222,-0.999944
1.970,2.273,-0.999944
1.970,2.323,-0.999936
1.970,2.374,-0.999544
1.970,2.424,-0.995992
1.970,2.475,-0.995832
1.970,2.525,-0.991824
1.970,2.576,-0.988992
1.970,2.626,-0.987448
1.970,2.677,-0.971432
1.970,2.727,-0.961168
1.970,2.778,-0.946528
1.970,2.828,-0.910384
1.970,2.879,-0.842472
1.970,2.929,-0.783976
1.970,2.980,-0.678928
1.970,3.030,-0.541200
1.970,3.081,-0.291712
1.970,3.131,0.002480
1.970,3.182,0.346528
1.970,3.232,0.626976
1.970,3.283,0.848672
1.970,3.333,0.980784
1.970,3.384,0.996664
1.970,3.434,1.000000
1.970,3.485,1.000000
1.970,3.535,1.000000
1.970,3.586,1.000000
1.970,3.636,1.000000
1.970,3.687,1.000000
1.970,3.737,1.000000
1.970,3.788,1.000000
1.970,3.838,1.000000
1.970,3.889,1.000000
1.970,3.939,1.000000
1.970,3.990,1.000000
1.970,4.040,1.000000
1.970,4.091,1.000000
1.970,4.141,1.000000
1.970,4.192,1.000000
1.970,4.242,1.000000
1.970,4.293,1.000000
1.970,4.343,1.000000
1.970,4.394,1.000000
1.970,4.444,1.000000
1.970,4.495,1.000000
1.970,4.545,1.000000
1.970,4.596,1.000000
1.970,4.646,1.000000
1.970,4.697,1.000000
1.970,4.747,1.000000
1.970,4.798,1.000000
1.970,4.848,1.000000
1.970,4.899,1.000000
1.970,4.949,1.000000
1.970,5.000,1.000000
2.020,0.000,-1.000000
2.020,0.051,-1.000000
2.020,0.101,-1.000000
2.020,0.152,-1.000000
2.020,0.202,-1.000000
2.020,0.253,-1.000000
2.020,0.303,-1.000000
2.020,0.354,-1.000000
2.020,0.404,-1.000000
2.020,0.455,-1.000000
2.020,0.505,-1.000000
2.020,0.556,-1.000000
2.020,0.606,-1.000000
2.020,0.657,-1.000000
2.020,0.707,-1.000000
2.020,0.758,-1.000000
2.020,0.808,-1.000000
2.020,0.859,-0.999992
2.020,0.909,-0.999992
2.020,0.960,-0.999992
2.020,1.010,-0.999992
2.020,1.061,-0.999992
2.020,1.111,-0.999992
2.020,1.162,-0.999992
2.020,1.212,-0.999992
2.020,1.263,-0.999992
2.020,1.313,-0.999992
2.020,1.364,-0.999992
2.020,1.414,-0.999992
2.020,1.465,-0.999992
2.020,1.515,-0.999992
2.020,1.566,-0.999992
2.020,1.616,-0.999992
2.020,1.667,-0.999992
2.020,1.717,-0.999992
2.020,1.768,-0.999992
2.020,1.818,-0.999992
2.020,1.869,-0.999992
2.020,1.919,-0.999984
2.020,1.970,-0.999984
2.020,2.020,-0.999984
2.020,2.071,-0.999984
2.020,2.121,-0.999984
2.020,2.172,-0.999984
2.020,2.222,-0.999984
2.020,2.273,-0.999984
2.020,2.323,-0.999968
2.020,2.374,-0.999944
2.020,2.424,-0.999944
2.020,2.475,-0.999560
2.020,2.525,-0.996856
2.020,2.576,-0.996776
2.020,2.626,-0.992816
2.020,2.677,-0.990088
2.020,2.727,-0.987480
2.020,2.778,-0.971704
2.020,2.828,-0.961624
2.020,2.879,-0.949104
2.020,2.929,-0.923320
2.020,2.980,-0.853688
2.020,3.030,-0.785952
2.020,3.081,-0.701776
2.020,3.131,-0.587472
2.020,3.182,-0.390808
2.020,3.232,-0.163200
2.020,3.283,0.222376
2.020,3.333,0.540712
2.020,3.384,0.757376
2.020,3.434,0.917000
2.020,3.485,0.988640
2.020,3.535,0.999608
2.020,3.586,1.000000
2.020,3.636,1.000000
2.020,3.687,1.000000
2.020,3.737,1.000000
2.020,3.788,1.000000
2.020,3.838,1.000000
2.020,3.889,1.000000
2.020,3.939,1.000000
2.020,3.990,1.000000
2.020,4.040,1.000000
2.020,4.091,1.000000
2.020,4.141,1.000000
2.020,4.192,1.000000
2.020,4.242,1.000000
2.020,4.293,1.000000
2.020,4.343,1.000000
2.020,4.394,1.000000
2.020,4.444,1.000000
2.020,4.495,1.000000
2.020,4.545,1.000000
2.020,4.596,1.000000
2.020,4.646,1.000000
2.020,4.697,1.000000
2.020,4.747,1.000000
2.020,4.798,1.000000
2.020,4.848,1.000000
2.020,4.899,1.000000
2.020,4.949,1.000000
2.020,5.000,1.000000
2.071,0.000,-1.000000
2.071,0.051,-1.000000
2.071,0.101,-1.000000
2.071,0.152,-1.000000
2.071,0.202,-1.000000
2.071,0.253,-1.000000
2.071,0.303,-1.000000
2.071,0.354,-1.000000
2.071,0.404,-1.000000
2.071,0.455,-1.000000
2.071,0.505,-1.000000
2.071,0.556,-1.000000
2.071,0.606,-1.000000
2.071,0.657,-1.000000
2.071,0.707,-1.000000
2.071,0.758,-1.000000
2.071,0.808,-1.000000
2.071,0.859,-1.000000
2.071,0.909,-1.000000
2.071,0.960,-1.000000
2.071,1.010,-1.000000
2.071,1.061,-0.999992
2.071,1.111,-0.999992
2.071,1.162,-0.999992
2.071,1.212,-0.999992
2.071,1.263,-0.999992
2.071,1.313,-0.999992
2.071,1.364,-0.999992
2.071,1.414,-0.999992
2.071,1.465,-0.999992
2.071,1.515,-0.999992
2.071,1.566,-0.999992
2.071,1.616,-0.999992
2.071,1.667,-0.999992
2.071,1.717,-0.999992
2.071,1.768,-0.999992
2.071,1.818,-0.999992
2.071,1.869,-0.999992
2.071,1.919,-0.999992
2.071,1.970,-0.999992
2.071,2.020,-0.999992
2.071,2.071,-0.999992
2.071,2.121,-0.999984
2.071,2.172,-0.999984
2.071,2.222,-0.999984
2.071,2.273,-0.999984
2.071,2.323,-0.999984
2.071,2.374,-0.999984
2.071,2.424,-0.999984
2.071,2.475,-0.999984
2.071,2.525,-0.999968
2.071,2.576,-0.999560
2.071,2.626,-0.999416
2.071,2.677,-0.996792
2.071,2.727,-0.993832
2.071,2.778,-0.991624
2.071,2.828,-0.989024
2.071,2.879,-0.977864
2.071,2.929,-0.961656
2.071,2.980,-0.955016
2.071,3.030,-0.924032
2.071,3.081,-0.863632
2.071,3.131,-0.809496
2.071,3.182,-0.736096
2.071,3.232,-0.627216
2.071,3.283,-0.483664
2.071,3.333,-0.263712
2.071,3.384,0.068552
2.071,3.434,0.408936
2.071,3.485,0.683464
2.071,3.535,0.837864
2.071,3.586,0.918480
2.071,3.636,0.994016
2.071,3.687,1.000000
2.071,3.737,1.000000
2.071,3.788,1.000000
2.071,3.838,1.000000
2.071,3.889,1.000000
2.071,3.939,1.000000
2.071,3.990,1.000000
2.071,4.040,1.000000
2.071,4.091,1.000000
2.071,4.141,1.000000
2.071,4.192,1.000000
2.071,4.242,1.000000
2.071,4.293,1.000000
2.071,4.343,1.000000
2.071,4.394,1.000000
2.071,4.444,1.000000
2.071,4.495,1.000000
2.071,4.545,1.000000
2.071,4.596,1.000000
2.071,4.646,1.000000
2.071,4.697,1.000000
2.071,4.747,1.000000
2.071,4.798,1.000000
2.071,4.848,1.000000
2.071,4.899,1.000000
2.071,4.949,1.000000
2.071,5.000,1.000000
2.121,0.000,-1.000000
2.121,0.051,-1.000000
2.121,0.101,-1.000000
2.121,0.152,-1.000000
2.121,0.202,-1.000000
2.121,0.253,-1.000000
2.121,0.303,-1.000000
2.121,0.354,-1.000000
2.121,0.404,-1.000000
2.121,0.455,-1.000000
2.121,0.505,-1.000000
2.121,0.556,-1.000000
2.121,0.606,-1.000000
2.121,0.657,-1.000000
2.121,0.707,-1.000000
2.121,0.758,-1.000000
2.121,0.808,-1.000000
2.121,0.859,-1.000000
2.121,0.909,-1.000000
2.121,0.960,-1.000000
2.121,1.010,-1.000000
2.121,1.061,-1.000000
2.121,1.111,-1.000000
2.121,1.162,-1.000000
2.121,1.212,-1.000000
2.121,1.263,-0.999992
2.121,1.313,-0.999992
2.121,1.364,-0.999992
2.121,1.414,-0.999992
2.121,1.465,-0.999992
2.121,1.515,-0.999992
2.121,1.566,-0.999992
2.121,1.616,-0.999992
2.121,1.667,-0.999992
2.121,1.717,-0.999992
2.121,1.768,-0.999992
2.121,1.818,-0.999992
2.121,1.869,-0.999992
2.121,1.919,-0.999992
2.121,1.970,-0.999992
2.121,2.020,-0.999992
2.121,2.071,-0.999992
2.121,2.121,-0.999992
2.121,2.172,-0.999992
2.121,2.222,-0.999992
2.121,2.273,-0.999992
2.121,2.323,-0.999984
2.121,2.374,-0.999984
2.121,2.424,-0.999984
2.121,2.475,-0.999984
2.121,2.525,-0.999984
2.121,2.576,-0.999984
2.121,2.626,-0.999984
2.121,2.677,-0.999600
2.121,2.727,-0.999440
2.121,2.778,-0.999416
2.121,2.828,-0.996504
2.121,2.879,-0.991744
2.121,2.929,-0.990648
2.121,2.980,-0.983440
2.121,3.030,-0.969704
2.121,3.081,-0.963560
2.121,3.131,-0.930336
2.121,3.182,-0.870528
2.121,3.232,-0.813664
2.121,3.283,-0.745528
2.121,3.333,-0.653880
2.121,3.384,-0.569664
2.121,3.434,-0.381080
2.121,3.485,-0.020872
2.121,3.535,0.289352
2.121,3.586,0.548320
2.121,3.636,0.755584
2.121,3.687,0.882624
2.121,3.737,0.960488
2.121,3.788,0.992592
2.121,3.838,1.000000
2.121,3.889,1.000000
2.121,3.939,1.000000
2.121,3.990,1.000000
2.121,4.040,1.000000
2.121,4.091,1.000000
2.121,4.141,1.000000
2.121,4.192,1.000000
2.121,4.242,1.000000
2.121,4.293,1.000000
2.121,4.343,1.000000
2.121,4.394,1.000000
2.121,4.444,1.000000
